87,2012,Monooxygenase (sMMO),"Chan Myae Myae Soe ’12, Chemistry","Advisors: Stephen Lippard, Chemistry (MIT),","['and Dora Carrico-Moniz, Chemistry Molecular oxygen plays essential roles in numerous biological transformations, ranging from oxygen transport to hydrocarbon hydroxylation. Since it is a potent oxidation catalyst, both environmentally friendly and economically viable, there have been extensive studies on the carboxylate-bridged diiron proteins, which are capable of activating dioxygen. One such enzymatic machinery is soluble methane monooxygenase system (sMMO). This enzyme catalyzes selective oxidation of methane to methanol by activating dioxygen at ambient conditions in the metabolic systems of methanotrophic bacteria. Our approach is small molecule synthetic modeling of the active site of the hydroxylate component of sMMO, where dioxygen activation is believed to occur. Biomimetic modeling of sMMOH 1:30\xe2\x80\x932:40pm']"
88,2012,"Biological Chemistry, and Julia Solomon ’13,",Economics,"Advisors: Dora Carrico-Moniz, Chemistry,","['and Andrew Webb, Biological Sciences This research aims to conduct structure-activity relationship (SAR) studies of a novel series of isoprenylated coumarins against a variety of human pancreatic cancer cell lines\xe2\x80\x94specifically, to determine the effect of isoprenyl chain length on the compound\xe2\x80\x99s cytotoxic activity. Several coumarin scaffolds with isoprenyl and alkyl chain tails of varying lengths were designed and synthesized. Each compound\xe2\x80\x99s cytotoxic activity against the PANC-1 cell line and other pancreatic adenocarcinoma cell lines under nutrient rich and deprived conditions will be presented. Information gained from SAR studies may contribute to the development of a novel pancreatic cancer therapy. The Role of PATL1 and PATL2 in Plant Vascular Development Elze Rackaityte \xe2\x80\x9913, Biological Science, and Emily Cockey \xe2\x80\x9915, Undeclared']"
89,2012,"Elze Rackaityte ’13, Biological Science, and","Emily Cockey ’15, Undeclared","Advisor: T. Kaye Peterman, Biological Sciences","['The patellins (PATLs) are Arabidopsis thaliana Sec14-related proteins that are thought to function in membrane trafficking. Recent phylogenetic studies suggest that the PATL family arose during the evolution of the first vascular plants. Furthermore, high coexpression of PATL 1 and PATL 2 with RABG3B, a protein key to vascular development, suggests that PATL proteins may be associated with this process. In order to study the role of PATL 1 and PATL 2 in vascular development, we have created double \xe2\x80\x9cknock-out\xe2\x80\x9d mutants of Arabidopsis that lack PATL 1 and PATL 2. We are currently characterizing the cotyledon venation patterns of these mutants to determine if vascular development is altered. Additionally, we are establishing cell cultures of the mutants to determine if PATL1 and PATL2 are required for differentiation of tracheary elements upon induction with H3BO3/brassinolide treatment. Purification and Enzymatic Characterization of Chitinase: Comparison of Fruit Enzymes Catherine Cheng \xe2\x80\x9912, Biological Chemistry, Leah Clement \xe2\x80\x9912, Biological Chemistry, Myriam Taibi \xe2\x80\x9912, and Biological Chemistry']"
90,2012,"Leah Clement ’12, Biological Chemistry,","Myriam Taibi ’12, and Biological Chemistry","Advisor: Elizabeth Oakes, Chemistry","['Chitin is a carbohydrate polymer made from N-acetylglucosamine that is found in the cell walls and shells of a wide variety of organisms including fungi, insects and crustaceans. Many plants produce an enzyme, chitinase, to break down chitin and therefore act as a natural fungicide or insecticide. Chitinase performs its activity by cutting the glycosidic linkages connecting the individual sugar moieties in the chitin, effectively dissolving the chitin structure. To characterize chitinase activity under a range of conditions and to assess differences between enzymes derived from different sources, we purified two types of plant chitinase. This study compares purification techniques and enzymatic activity as a function of solution conditions. Cloning, Expression, and Purification of an Affinity-tagged RapA Protein Amy Goodale \xe2\x80\x9913, Biological Chemistry, Kyomi Igarashi \xe2\x80\x9912, Biological Chemistry and Religion, and Emily Shortt \xe2\x80\x9913, Biological Chemistry']"
91,2012,"Igarashi ’12, Biological Chemistry and Religion,","and Emily Shortt ’13, Biological Chemistry","Advisor: Elizabeth Oakes, Chemistry","['RapA protein levels in Escherichia coli cells are correlated with cellular exposure to DNA damaging agents. This protein may be a key regulator of cellular adaptation to stresses that affect chromosome integrity, topology and conformation. To begin characterizing RapA, we have cloned the rapA gene from E. coli and introduced it into a plasmid encoding a protein fusion between RapA and an affinity tag. The plasmid was transformed into a protein expression strain of E. coli and levels of RapA production as a function of transcription Induction conditions were examined by gel electrophoresis. Future studies with the purified protein will test the proposal that RapA has separate binding sites for double stranded DNA and for the single stranded RNA transcript that are vital for its regulation of cellular transcription under stress conditions. Examination of the Amyloid Propensities of Model Proteins: A Study of Protein Folding Pathways and the Regulation of Amyloid Formation Christa DeFries \xe2\x80\x9913, Biological Chemistry, Serena Liu \xe2\x80\x9913, Biological Chemistry, Hayley Malkin \xe2\x80\x9913, Biological Chemistry, Shaheen Rangwalla \xe2\x80\x9913, Anthropology and Chemistry, and Daniela Rios \xe2\x80\x9912, Biological Chemistry']"
92,2012,"Rangwalla ’13, Anthropology and Chemistry,","and Daniela Rios ’12, Biological Chemistry","Advisor: Elizabeth Oakes, Chemistry","['Amyloid protein aggregates are associated with a number of neurodegenerative diseases such as Alzheimer\xe2\x80\x99s and Parkinson\xe2\x80\x99s diseases. These protein structures form insoluble fibril plaques in brain tissue. They originate from an alternative mis-folded structure acquired by an otherwise normal (native) protein in the body. Several proteins are able to adopt amyloid structures and once they do, they have the ability to induce amyloid formation in other native forms of the protein. Most protein aggregates resulting from mis-folded protein do not have common structural characteristics. Amyloids, however, form a highly conserved repetitive secondary structure. We have used a number of techniques to examine the protein folding pathways of a model system capable of forming amyloid structures and have examined the effects of solution conditions on amyloid formation. Eat & Run (and Don\xe2\x80\x99t Forget to Express Your Genes) (short talks) Pendleton Hall West 1170 Influence of Diet on Lead Metabolism and Fate: Linking Dietary Deficits and Risk of Lead Poisoning Phoebe Handler \xe2\x80\x9912, Environmental Studies']"
93,2012,Risk of Lead Poisoning,"Phoebe Handler ’12, Environmental Studies","Advisor: Daniel Brabander, Geosciences","['Our food choices not only influence our overall health, they also play a role in determining our susceptibility to environmental toxins like lead. Exposure to even low levels of lead during childhood causes lasting cognitive and behavioral deficits. Lead poisoning prevention programs have long endorsed primary prevention by limiting access to lead, however the role of diet as a method of prevention has received less attention. The use of dietary management to minimize lead absorption in the body presents a viable, flexible, and affordable piece in the prevention puzzle that can augment existing public health programming. Certain dietary choices, such as increasing calcium and iron intake, can minimize absorption of 1:30\xe2\x80\x932:40pm lead. This project seeks to define a \xe2\x80\x9clead-safe diet\xe2\x80\x9d and formulate the most effective ways of communicating such dietary recommendations to populations most at risk. You Are What You Eat (and Do): An Epigenetic Study on Diet, Exercise and Obesity Genes Constance Ohlinger \xe2\x80\x9912, Individual- Health and Society']"
94,2012,"Constance Ohlinger ’12, Individual- Health",and Society,"Advisor: Andrew Webb, Biological Sciences","['Epigenetics is an up and coming field that investigates heritable changes in gene expression that are a result of our environment and, in many cases, our culture and lifestyle. In an effort to look at the current obesity epidemic from multiple disciplines, this thesis encompassed both a biological and an anthropological study. The biological aim was to investigate the environmental factors that influence the pathogenesis and pathophysiology of obesity. The field of epigenetics is also changing many of the ways we think about inheritance, identity, our environment, disease and preventative healthcare. Taking obesity as an example, this presentation will also cover the intertwining of culture and health in the epigenetic era. (Research supported by the Office of the Provost and Dean of the College.) Risk Factors Associated with Athletic Injuries in Division III Collegiate Athletes Katrina Stearns \xe2\x80\x9912, Psychology']"
95,2012,Injuries in Division III Collegiate Athletes,"Katrina Stearns ’12, Psychology","Advisors: Connie Bauman, Physical","['Education, Recreation and Athletics, Corrine Taylor, Quantitative Reasoning Over a period of three years, more than 100 Wellesley College athletes have been tested on strength, flexibility, and biomechanical measures. The purpose of this study is to determine if any relationships exist between select strength measures and lower extremity injuries. My focus is specifically on gluteus medius, gluteus maximus to hamstring ratios, and hamstring to quad ratios and their relationship with stabilization. Come find out how to minimize your potential for these types of injury! ForeBrain Talks (short talks) Pendleton Hall West 116 Rhythm and Spoken Word: How a Language\xe2\x80\x99s Natural Pulse may Aid in Perception and Memory Dana Bullister \xe2\x80\x9912, Computer Science and Cognitive and Linguistic Sciences']"
96,2012,"Dana Bullister ’12, Computer Science and",Cognitive and Linguistic Sciences,"Advisor: Margaret Keane, Psychology","['Speech rhythm is critical to understanding spoken word. In fact, it is one of the first features infants learn about their native language (Ramus, 2000). For my project I investigated the potential role of speech rhythm in second language acquisition. Nine native English speakers, each with an average of 3. years of German language training, were presented with recordings of sentences in German. These sentences had either natural, German-specific speech rhythm or were spoken to a regular beat. Results showed that when participants repeated these German sentences they less often made consonant-intrusion errors when sentences were presented with their natural rhythm. This finding suggests that language learning may be facilitated by language-specific speech rhythm. (Research supported by the Swiss National Science Foundation.) Modulation of Neuronal Spiking Activity in Frontal and Parietal Cortices during Auditory Detection Katie Eyring \xe2\x80\x9914, Neuroscience, and Kia Salehi \xe2\x80\x9913, Neuroscience']"
97,2012,"Katie Eyring ’14, Neuroscience, and Kia Salehi","’13, Neuroscience","Advisor: Michael Wiest, Neuroscience","['How is a sensory stimulus translated into perception? Where does this translation occur? We began to answer these questions in rats by recording action potentials from neurons in the frontal and parietal cortices, both of which have been implicated in different aspects of sensory stimulus recognition in primates. Previous studies have produced conflicting results regarding the location of neurons associated with behavioral detection, as opposed to encoding of stimulus parameters. To address this issue, we analyzed the extent to which neurons in each cortex accurately reflected behavioral detection and presence of target stimuli while rats performed an auditory detection task, and whether the activity of these same neurons was modulated by sensory parameters of the target stimulus. Our preliminary results suggest that the sensory detection network in rat cortex may be less functionally segregated than in the primate brain. (Research supported by the Dean\xe2\x80\x99s Office via Wellesley SERP.) Gamma Coherence as a Neural Correlate of Attention in Rats Linnea Herzog \xe2\x80\x9912, Neuroscience']"
98,2012,Correlate of Attention in Rats,"Linnea Herzog ’12, Neuroscience","Advisor: Michael Wiest, Neuroscience","['Attention research has drawn a distinction between bottom-up attention, which is elicited by inherently salient stimuli (e.g. a siren or flashing light) and top-down attention, which is internally driven (e.g. looking for your keys). Oscillatory power and coherence in the gamma range (30\xe2\x80\x93100 Hz), generated by the synchronized firing of many neurons, have been implicated in both bottom-up and top-down attentional processing. The purpose of my thesis is to determine if increased gamma power and coherence between the frontal and parietal cortex correlate with attention in rats. Local field potentials were recorded from these two cortical areas as rats listened to frequent and rare auditory stimuli (bottom-up attention) or performed a single-tone detection task (top-down attention). Our preliminary results support that increased frontal-parietal gamma coherence and power are associated with top-down attentional processing. (Research supported by the Jerome A. Schiff Fellowship and the Office of the Dean of the College.) Emergence of Human Episodic Memory and Future Thinking Michelle Lee \xe2\x80\x9912, Psychology and Neuroscience']"
99,2012,and Future Thinking,"Michelle Lee ’12, Psychology and Neuroscience","Advisors: Margaret Keane, Psychology, and","['Tracy Gleason, Psychology Though both emerge during the preschool years, the uniquely human capacities to recall personal events and generate possible future events have rarely been examined in tandem. The present study elicited narratives from 3\xe2\x80\x93, 4\xe2\x80\x93, and 5\xe2\x80\x93year-old children to assess episodic memory and future thinking. Children experienced a novel classroom event and were asked the following day what they remembered about the event. In a separate session, children were asked to imagine a future event in which a friend would come over to their home. The richness of children\xe2\x80\x99s memory and imagined future episodes was compared. The hypotheses were 1) that their autobiographical memory and future thinking would undergo substantial development between the ages of 3 and 5 years, and 2) that performance on episodic memory and future thinking measures would be positively correlated, suggesting a common neurocognitive basis underlying episodic memory and future thinking. 1:30\xe2\x80\x932:40pm What Happens When You Apply Computer Science to Biology?: Creating Systems for Improving the Scientific Process (panel discussion) Pendleton Hall East 339 Taili Feng \xe2\x80\x9913, Computer Science, Michelle Ferreirae \xe2\x80\x9913, Computer Science, Casey Grote \xe2\x80\x9914, Undeclared, Sirui Liu \xe2\x80\x9913, Biological Sciences, Kelsey Tempel \xe2\x80\x9913, Computer Science, Heidi Wang \xe2\x80\x9912, Computer Science, and Wendy Xu \xe2\x80\x9913, Media Arts and Sciences']"
100,2012,"Heidi Wang ’12, Computer Science, and Wendy","Xu ’13, Media Arts and Sciences","Advisor: Orit Shaer, Computer Science","['Currently, biological researchers wade through huge heterogeneous data sets in a tedious, mostly individual routine. Our research seeks to improve the scientific process by facilitating collaboration and improving productivity. G-nome Surfer Pro is a multi-touch tabletop application that streamlines work-flow, giving researchers a means of organizing genomic information from many sources. GreenTouch is a collaborative mobile and a tabletop environment for improving data collection, encouraging sharing and comparison of the collected data. We will discuss the design and development of these tools, and we will review our research findings. (Research supported by National Science Foundation and HHMI.) It\xe2\x80\x99s Easy as A-B-C: Learning How to Invent Mobile Apps for the Android (panel discussion) Science Center 278 Maki Kato, Senior Davis Scholar, Psychology, Charlene Lee \xe2\x80\x9914, History, Mariam Qazi \xe2\x80\x9913, Political Science and Astronomy, Sonali Sastry \xe2\x80\x9915, Undeclared, and Ruxin Xu \xe2\x80\x9915, Undeclared']"
101,2012,"Political Science and Astronomy, Sonali Sastry","’15, Undeclared, and Ruxin Xu ’15, Undeclared","Advisors: Franklyn Turbak, Computer","['Science, Eniana Mustafaraj, Computer Science In 2010, over 300,000 mobile applications were created and downloaded more than 10.9 billion times. With mobile apps, we can read the news, throw angry birds, and connect with hundreds of social media outlets. In CS 117: Inventing Mobile Apps, we spent 4 months developing our own mobile applications for the Android phone. From conceiving an idea to designing the user interface platform to marketing our apps, we learned the ins and outs of what it means to be a mobile app developer. Come hear the stories of 5 different students, as we discuss how we all started with no programming experience, learned the frustrations and joys of coding, and ended up becoming inventors of our own mobile apps. Membrane Mayhem: Investigating Protein-Lipid Interactions (panel discussion) Science Center 104 Maria Bustillo \xe2\x80\x9913, Biological Sciences, Amanda Daigle \xe2\x80\x9912, Bioinformatics, Alexandra Fischer \xe2\x80\x9913, Chemistry, Julia Klaips \xe2\x80\x9914, Biological Chemistry, Elizabeth Lawler \xe2\x80\x9912, Chemistry, Kathryn Pavia \xe2\x80\x9912, Biological Chemistry, Penny Wang \xe2\x80\x9914, Biological Chemistry, and Amy Zhou \xe2\x80\x9914, Chemistry']"
102,2012,"Chemistry, Penny Wang ’14, Biological","Chemistry, and Amy Zhou ’14, Chemistry","Advisor: Donald Elmore, Chemistry","[""More than half of all known proteins associate in some way with the cell membrane. Because of the importance of such associations, the Elmore lab uses chemical, biochemical, and computational techniques to understand the membrane interactions of the plant protein patellin and of assorted antimicrobial peptides. Patellin is a plant protein with a high binding affinity for particular phospholipids and a marked preference for PI5P. Using computational techniques, we seek to understand the basis for this affinity and extrapolate this information to other similar proteins. Antimicrobial peptides are short polypeptide sequences with the ability to kill various types of bacteria and sometimes even cancerous cells. Through investigations of histone-derived antimicrobial peptides and their mechanisms of action, we seek to determine which amino acids or structural factors lead to strong antimicrobial activity or to specific mechanisms of antimicrobial action. Social Sciences All About the Incentives (short talks) Pendleton Hall East 239 The Volunteer's Dilemma: An Evolutionary Analysis Divya Gopinath \xe2\x80\x9912, Economics and Mathematics""]"
103,2012,An Evolutionary Analysis,"Divya Gopinath ’12, Economics and Mathematics","Advisor: Casey Rothschild, Economics","['The Volunteer\'s Dilemma is a social dilemma or public goods ""game"" in which players ""volunteer"" to contribute in order to produce a public good. Volunteering is costly, and only one volunteer is needed for all players to enjoy the full benefit of the public good. I use the tools of evolutionary game theory to explore the nature of equilibria that arise in this game. Do the players who consistently choose not to contribute tend to be evolutionarily strongest? Are volunteers typically be those who have the lowest cost of contribution? How does the size of the group effect these tendencies? The answers to these questions help us characterize the game and make predictions about the characteristics and settings that are likely to be associated with volunteerism. I then use the predictions to motivate a laboratory experiment designed to study the empirical determinants of volunteerism. How Does Mortgage Credit Affect Low-income Communities? Tessa Johnson \xe2\x80\x9912, Psychology and Economics']"
104,2012,Low-income Communities?,"Tessa Johnson ’12, Psychology and Economics","Advisor: Daniel Fetter, Economics","['In the wake of the subprime boom and the foreclosure crisis, many have questioned the basis for federal policies that encourage mortgage lending in low-income communities. Some see these policies as an essential tool in encouraging the social and economic well-being of these communities; others believe they are ineffective at best. Over the past academic year, I have studied the impact of two of these policies: the Community Reinvestment Act (CRA) and the Government Sponsored Enterprise (GSE) Affordable Housing Goals. A growing body of research demonstrates that CRA and GSE goals have translated into meaningful increases in the supply of mortgage credit for neighborhoods on the margin of being classified as \xe2\x80\x9cunderserved.\xe2\x80\x9d But how does greater access to mortgage credit affect the health of these communities? I shed light on this question by looking at mobility, crime, employment, and educational attainment in the communities affected by the policies. Fiscal Interventions and Their Effects on Voter Behavior: A Study of Programa de Asignaci\xc3\xb3n Familiar (PRAF) in Honduras Nandita Krishnaswamy \xe2\x80\x9912, Mathematics and Economics']"
105,2012,"Nandita Krishnaswamy ’12, Mathematics",and Economics,"Advisor: Patrick McEwan, Economics","['Economists study voting behavior for numerous reasons, one of which is to assess how people respond to incentives. If an incumbent government implements a program to transfer money back to tax-payers, is there a greater likelihood of re-election? Does the effect persist in subsequent elections? I address some of these questions empirically by studying a conditional cash transfer program, the Programa de Asignacion Familiar (PRAF), implemented by the Honduran government. The random assignment of the program to 40 of 70 eligible municipalities, together with municipal-level voting data from pre- and post-PRAF elections, allows us to estimate the causal effect of the 1:30\xe2\x80\x932:40pm program on various political outcomes. This study will allow us to test how incumbents are rewarded for benefits given to citizens, and enhance our understanding of voter behavior. (Research supported by the Jerome A. Schiff Fellowship.) The Effect of the Minimum Wage on the High School Dropout Rate Anna Morris \xe2\x80\x9912, Economics']"
106,2012,the High School Dropout Rate,"Anna Morris ’12, Economics","Advisor: Phillip Levine, Economics","['The state of education in the U.S. is declining. While education spending has skyrocketed over the past three decades, the high school graduation rate has stagnated. Perhaps of more concern, the U.S. currently ranks 19th among developed countries in the rate of high school completion. What can explain the high school dropout crisis in America? Oft-explored correlations include the effects of compulsory schooling laws and standards-based testing, but one area that has received little attention is the effect the minimum wage could have on a teenager\xe2\x80\x99s decision to drop out of school to find work or stay in school to increase their human capital. My research uses data on 30 cohorts of high school students to perform a quasiexperiment examining the role played by the minimum wage in their schooling decisions. Making Sense of the World (short talks) Pendleton Hall East 139 Four Faces of Extraversion and Perception of Expression: A Comparison of the Definitions of Extraversion and other Aspects of Self-Concept to Nonverbal Decoding Julia Denardo Roney \xe2\x80\x9912, Psychology']"
107,2012,Self-Concept to Nonverbal Decoding,"Julia Denardo Roney ’12, Psychology","Advisor: Jonathan Cheek, Psychology","['Why are some excellent at judging a person\xe2\x80\x99s emotional state, while others find it more difficult? My thesis research, building off a study I conducted last year, seeks to answer this question. I examined how different aspects of self-concept, such as extraversion, empathy, and private self-consciousness relate to the perception of facial expressions. In addition, I looked at how social behaviors and attitudes, such as social group size preference, relate to how accurately a person perceives facial expressions. Come to my talk and learn which aspects of self-concept, social behaviors, and social attitudes predict good perception of others\xe2\x80\x99 facial expressions. (Research supported by a Dean\xe2\x80\x99s Grant and Psychology Department funds.) Relationship between Stereo and Motion Cues in Depth Perception Da In Kim \xe2\x80\x9913, Neuroscience']"
108,2012,Motion Cues in Depth Perception,"Da In Kim ’13, Neuroscience","Advisor: Ellen Hildreth, Computer Science","['People need to perceive depth to see three-dimensional structures, to gauge the distance between objects, and to engage in activities such as playing sports. Two of the most important cues for perceiving depth are stereo and motion. Previous research found a surprising negative correlation between peoples\xe2\x80\x99 ability to perceive depth order at object boundaries using stereo and their ability to perceive depth using motion cues. To examine the mechanisms underlying this behavioral difference, we sought to determine whether this negative correlation exists in earlier stages of visual processing. I designed perceptual experiments in which subjects judge the location of the border between two surfaces using stereo and motion cues. The results will further our understanding of the integration of stereo and motion cues in the human visual system and may lead to improvements in computer vision technology. (Funded by the Barbara Peterson Ruhlman \xe2\x80\x9954 Fund for Interdisciplinary Studies) Social-Emotional Development in Deaf Children Ages Four to Seven Jennifer Lu \xe2\x80\x9912, Psychology']"
109,2012,Children Ages Four to Seven,"Jennifer Lu ’12, Psychology","Advisors: Jennie Pyers, Psychology, and","[""Barbara Beatty, Education Due to advances in technology, deaf children are now eligible to receive cochlear implants at an earlier age. While there is extensive information on the positive effects of cochlear implantation on their oral language development, not much is known about their social-emotional development. To learn more about curricular approaches to fostering social-emotional development in deaf children with and without cochlear implants, I interviewed teachers and administrators to identify their successful classroom strategies for promoting social-emotional and language development and their challenges. I also documented the physical set-up of classrooms, classroom schedules, and how children use space during play. As a second component to this study, I am developing a questionnaire for parents to measure deaf children\xe2\x80\x99s quality of life. The findings of this study will be valuable for early interventionists, doctors, and parents of deaf children (Research supported by the Dean\xe2\x80\x99s Office and Pamela Daniels Fund.) Does Iconicity Matter? Deaf and Hearing Children's Understanding of Iconic Signs Rachel Magid \xe2\x80\x9912, Psychology and French""]"
110,2012,of Iconic Signs,"Rachel Magid ’12, Psychology and French","Advisor: Jennie Pyers, Psychology","['Early in development, children learn countless symbols. Adults take advantage of one characteristic inherent to many symbols in the manual modality- iconicity. Iconicity, the relationship between a symbol\xe2\x80\x99s form and its meaning, is a natural part of sign languages. We tested hearing and deaf children learning ASL on their ability to recognize the iconic relationship between signs and their referents and investigated whether children learn iconic signs better than non-iconic ones. Exploring children\xe2\x80\x99s use of iconicity informs our understanding of symbolic development as well as how children acquiring a language with iconicity interpret iconic symbols. (Research supported by a Schiff Fellowship.) Buying In: Exploring the Social Meanings of Commodities (panel discussion) Science Center 396 Takako Ehara \xe2\x80\x9912, Economics, Una Graonic \xe2\x80\x9913, Psychology, My-Co Huynh \xe2\x80\x9912, Sociology, Chinese Language and Literature, Christine Joo \xe2\x80\x9912, Economics, Camden Louie \xe2\x80\x9912, American Studies and French Cultural Studies, Christina Moon \xe2\x80\x9912, Sociology, Anne Myers \xe2\x80\x9912, Sociology, Ji-Su Park \xe2\x80\x9913, Sociology and Political Science, Karin Robinson \xe2\x80\x9912, Sociology, and Zakiyyah Sutton \xe2\x80\x9912, Sociology and Political Science']"
111,2012,"Karin Robinson ’12, Sociology, and Zakiyyah","Sutton ’12, Sociology and Political Science","Advisor: Markella Rutherford, Sociology","['How do workout clothes become status symbols? Can cabbage signal a global identity? Why do so many Chinese businesswomen purchase Ferraris? Though we may often take them for granted, everyday objects such as food, clothes, toys, cosmetics, and automobiles have complex histories and social meanings. Students in Sociology 334, Seminar on Consumer Culture, investigated and analyzed an array of commodities, re-thinking their social significance and hidden contradictions. Their analyses critically engage questions of who consumes particular commodities, what social and cultural structures condition consumption, and how social meanings and identities are constructed through consumption. Their findings will be presented in an interactive poster session. Come learn about and re-think the hidden social meanings of kimchi, yoga pants, wedding gowns, hijab, romance novels, hair relaxers, breakfast cereal, Ferraris, anti-wrinkle creams, Barbie dolls and more! 1:30\xe2\x80\x932:40pm All is Fair in Trade and War? A Tale of Three U.S. Trade Disputes (panel discussion) Founders Hall 120 Hee Soo Chung \xe2\x80\x9913, Psychology, Economics, Anna Coll \xe2\x80\x9912, International Relations-Political Science, Mengyu Huang \xe2\x80\x9912, East Asian Studies, Economics, Ran Ji \xe2\x80\x9913, Mathematics, Economics, Elaine Kim \xe2\x80\x9912, International Relations- Economics, and Lianna Lee \xe2\x80\x9912, Economics']"
112,2012,"Elaine Kim ’12, International Relations-","Economics, and Lianna Lee ’12, Economics","Advisor: David Lindauer, Economics","['Firms in the United States have legal recourse both against subsidized imports and dumping, defined as a foreign producer\xe2\x80\x99s sale of its product in the U.S. at a price below its home market price or its cost of production. We consider three trade disputes in which U.S. firms filed petitions with the International Trade Commission and the Department of Commerce against foreign firms that were allegedly selling goods at unfair prices. While the determination process in each dispute to impose tariffs was legally sound, each investigation\xe2\x80\x99s outcome- the imposition of a tariff on a foreign good- was economically inefficient. This conundrum raises serious questions about the design of American anti-dumping law. So, You Want to Invent a Language? (panel discussion) Pendleton Hall West 212 Taylor Bass \xe2\x80\x9913, Cognitive and Linguistic Sciences, Rachel Haberman \xe2\x80\x9912, Cognitive and Linguistic Sciences, Crystal Luttrell \xe2\x80\x9913, Cognitive and Linguistic Sciences , Alexandra Ostolaza \xe2\x80\x9913, Cognitive and Linguistic Sciences, and Ariel Robinson \xe2\x80\x9913, Cognitive and Linguistic Sciences']"
113,2012,"Sciences, and Ariel Robinson ’13, Cognitive",and Linguistic Sciences,"Advisor: Angela Carpenter, Cognitive and","['Linguistic Sciences While invented languages have been around for centuries, they have become more visible in recent years through movies such as Avatar\xe2\x80\x99s Na\xe2\x80\x99vi, video games, and other media. What does it take to invent a linguistically-sound language? Members of LING 315 tackled that challenge with exciting results. Come along with us as we discuss the process, the problems and the end-result of building a language from the ground up. Each of us has a completely different language with its accompanying culture. We will share with you how we created the culture and built the sounds, the words and the syntax of our languages. We hope you will be inspired by the possibilities! Humanities The Woman, the Warrior, and Love in Asia (short talks) Science Center 396 India in Love: A Study of the Changing Nature of Love, Sex and Marriage in India Viveka Bhandari \xe2\x80\x9912, History']"
114,2012,"Nature of Love, Sex and Marriage in India","Viveka Bhandari ’12, History","Advisor: Neelima Shukla-Bhatt,","['South Asia Studies India in Love: A Study of the Changing Nature of Love, Sex and Marriage in India']"
115,2012,India in Love: A Study of the Changing,"Nature of Love, Sex and Marriage in India","Viveka Bhandari ’12, History Advisor:","['Neelima Shukla-Bhatt, Religion In her upcoming book \xe2\x80\x9cIndia in Love\xe2\x80\x9d, author Ira Trivedi explores the changing nature towards the concepts of love, sex and marriage in Indian society. It is very evident that in the 21st century, India is becoming increasingly liberal. However as one explores the history of the nation, it is noticed that during the Vedic age was defined by a rather liberal society. Can it then be said that India is not transitioning from a historically conservative society but is in fact due to globalization returning to the relatively liberal society it was? (Part of the Research being carried out for Ira Trivedi) Combating Religious Communalism with Theatre: Mahesh Dattani\xe2\x80\x99s Final Solutions Sohini Pillai \xe2\x80\x9912, Theatre Studies and South Asian Studies']"
116,2012,"Sohini Pillai ’12, Theatre Studies and",South Asian Studies,"Advisor: Neelima Shukla-Bhatt,","['South Asia Studies Religion has played a major role in the rich history of theatre in South Asia. South Asia\xe2\x80\x99s religious history is also tremendous, with the region boasting significant populations of the world\xe2\x80\x99s major religions. Unfortunately, over the centuries, conflict has arisen amongst these different religious communities. My thesis explores whether the medium of theatre can successfully promote ideas of religious pluralism in South Asia. This research focuses on Mahesh Dattani\xe2\x80\x99s play Final Solutions, which tells the story of two Muslims seeking refuge in the home of a Hindu family during a communal riot in Gujarat, India. I have analyzed the play\xe2\x80\x99s potential to promote religious harmony by examining its characters and themes, the political climate during which it was written, reactions to both the Hindi and English versions of the play, and the success other mediums like film have had with addressing religious communalism. ""Good Wife, Wise Mother"": Women\'s Roles within Japanese Society Carter Rice \xe2\x80\x9913, East Asian Studies']"
117,2012,Roles within Japanese Society,"Carter Rice ’13, East Asian Studies","Advisor: Eve Zimmerman, East Asian","[""Languages and Literatures Many believe that Japanese women are the most repressed women in the developed world. Women in Japanese society very rarely achieve the high ranks within companies that are accessible to salaried men. Rather, it is socially accepted that a woman's most important role is to bear children and to maintain the smallest unit of society-the household. Yet in spite of government efforts to encourage women to have children, the birth rate has been steadily decreasing. Japanese women are generally waiting longer to get married, some even forgoing marriage altogether. Where do women stand today? How are their societal roles changing? Blood and Honor: Deconstructing the Warrior in East Asian Cinema Jennifer Yoo \xe2\x80\x9912, East Asian Studies""]"
118,2012,Warrior in East Asian Cinema,"Jennifer Yoo ’12, East Asian Studies","Advisor: Eve Zimmerman, East Asian","['Languages and Literatures From Kurosawa Akira to Zhang Yimou, directors in East Asian cinema have been telling the story of the warrior for decades. Recent years have not only witnessed a resurgence of this film genre in China, Japan, as well as South Korea, but also a remaking of the very style that has typically been attributed to it, which results in noticeable changes in everything from cinematography and story to theme. Most importantly, however, is the portrayal of the warrior character itself in these new films. By comparing and contrasting how Japan, China (including Hong Kong), and South Korea portray and utilize the warrior in select films ranging from past to present, for my final project I will cross-analyze how changes in this genre reflect changes in each country\xe2\x80\x99s society as well as the effects of interacting with Western audiences. Wellesley Treasures: Davis, French House & Special Collections (short talks) Founders Hall 120 The Life of a 15th Century Manuscript: Wellesley College Manuscript 8 Valentina Grub \xe2\x80\x9912, Classical Civilization and Medieval/Renaissance Studies']"
